call_id,customer_id,call_date,disposition,call_handler
563,157,1/4/25 9:29,Talked to Customer,Geoffrey
564,158,1/1/25 23:51,Voicemail,NA
565,158,1/2/25 9:46,Talked to Customer,Vivian
566,158,1/6/25 14:25,Talked to Customer,Phil
567,159,1/2/25 0:04,Voicemail,NA
568,159,1/2/25 16:10,Talked to Customer,Geoffrey
569,160,1/2/25 1:39,Voicemail,NA
570,160,1/2/25 13:39,Talked to Customer,Carlton
571,160,1/7/25 11:51,Talked to Customer,Carlton
572,161,1/2/25 3:34,Voicemail,NA
573,161,1/4/25 15:23,Talked to Customer,Vivian
574,162,1/2/25 4:01,Voicemail,NA
575,162,1/5/25 15:40,Disconnected,NA
576,162,1/8/25 6:23,Voicemail,NA
577,163,1/2/25 4:05,Voicemail,NA
578,163,1/6/25 9:13,Talked to Customer,Vivian
579,164,1/2/25 5:24,Voicemail,NA
580,164,1/3/25 9:04,Voicemail,NA
581,164,1/6/25 14:42,Talked to Customer,Carlton
582,164,1/10/25 6:44,Voicemail,NA
583,165,1/2/25 6:08,Voicemail,NA
584,165,1/2/25 19:13,Voicemail,NA
585,166,1/2/25 6:30,Voicemail,NA
586,166,1/2/25 7:16,Voicemail,NA
587,166,1/2/25 19:50,Voicemail,NA
588,167,1/2/25 6:45,Voicemail,NA
589,167,1/6/25 23:46,Talked to Customer,Phil
590,167,1/10/25 5:39,Voicemail,NA
591,167,1/14/25 22:45,Voicemail,NA
592,167,1/18/25 9:23,Talked to Customer,Carlton
593,168,1/2/25 7:07,Voicemail,NA
594,168,1/3/25 18:31,Voicemail,NA
595,169,1/2/25 7:08,Voicemail,NA
596,169,1/4/25 6:34,Voicemail,NA
597,169,1/8/25 3:12,Voicemail,NA
598,169,1/11/25 10:19,Talked to Customer,Vivian
599,170,1/2/25 7:39,Voicemail,NA
600,170,1/5/25 19:47,Voicemail,NA
601,170,1/6/25 4:46,Voicemail,NA
602,170,1/10/25 11:02,Voicemail,NA
603,170,1/12/25 18:08,Voicemail,NA
604,171,1/2/25 7:52,Voicemail,NA
605,171,1/2/25 11:31,Talked to Customer,Phil
606,172,1/2/25 8:23,Voicemail,NA
607,172,1/6/25 16:56,Talked to Customer,Hillary
608,172,1/7/25 18:54,Voicemail,NA
609,172,1/9/25 13:21,Talked to Customer,Hillary
610,173,1/2/25 8:39,Voicemail,NA
611,173,1/5/25 0:29,Voicemail,NA
612,174,1/2/25 8:46,Voicemail,NA
613,174,1/4/25 14:52,Talked to Customer,Carlton
614,174,1/6/25 21:15,Voicemail,NA
615,175,1/2/25 8:55,Talked to Customer,Phil
616,175,1/4/25 21:12,Voicemail,NA
617,175,1/7/25 20:07,Talked to Customer,Hillary
618,175,1/12/25 5:33,Voicemail,NA
619,176,1/2/25 8:55,Voicemail,NA
620,176,1/2/25 17:24,Talked to Customer,Carlton
621,177,1/2/25 8:57,Voicemail,NA
622,177,1/2/25 13:57,Talked to Customer,Vivian
623,177,1/7/25 4:47,Voicemail,NA
624,178,1/2/25 9:02,Talked to Customer,Hillary
625,178,1/4/25 0:46,Voicemail,NA
626,178,1/4/25 21:25,Voicemail,NA
627,178,1/6/25 21:51,Voicemail,NA
628,179,1/2/25 9:13,Talked to Customer,Carlton
629,179,1/4/25 20:08,Voicemail,NA
630,179,1/5/25 16:26,Talked to Customer,Vivian
631,180,1/2/25 9:14,Talked to Customer,Hillary
632,180,1/6/25 15:18,Talked to Customer,Phil
633,180,1/9/25 6:21,Disconnected,NA
634,180,1/10/25 4:12,Voicemail,NA
635,181,1/2/25 9:24,Talked to Customer,Phil
636,181,1/7/25 4:42,Voicemail,NA
637,181,1/8/25 19:26,Voicemail,NA
638,181,1/9/25 18:38,Voicemail,NA
639,181,1/12/25 20:07,Voicemail,NA
640,182,1/2/25 9:38,Talked to Customer,Vivian
641,182,1/2/25 19:42,Talked to Customer,Carlton
642,182,1/5/25 17:37,Talked to Customer,Hillary
643,182,1/5/25 20:11,Disconnected,NA
644,183,1/2/25 9:48,Talked to Customer,Carlton
645,183,1/2/25 14:42,Talked to Customer,Carlton
646,183,1/3/25 19:39,Voicemail,NA
647,183,1/8/25 3:16,Voicemail,NA
648,183,1/12/25 8:42,Voicemail,NA
649,184,1/2/25 10:02,Talked to Customer,Carlton
650,184,1/5/25 2:19,Voicemail,NA
651,184,1/9/25 17:44,Talked to Customer,Hillary
652,185,1/2/25 10:09,Talked to Customer,Geoffrey
653,185,1/4/25 6:33,Talked to Customer,Geoffrey
654,185,1/5/25 10:04,Talked to Customer,Carlton
655,186,1/2/25 10:15,Talked to Customer,Hillary
656,186,1/3/25 5:19,Voicemail,NA
657,186,1/4/25 8:51,Talked to Customer,Hillary
658,186,1/8/25 6:24,Voicemail,NA
659,187,1/2/25 10:22,Talked to Customer,Hillary
660,187,1/4/25 1:43,Voicemail,NA
661,188,1/2/25 10:23,Talked to Customer,Geoffrey
662,188,1/6/25 23:16,Voicemail,NA
663,188,1/11/25 10:19,Talked to Customer,Geoffrey
664,189,1/2/25 10:30,Talked to Customer,Phil
665,189,1/5/25 4:30,Voicemail,NA
666,189,1/10/25 3:10,Disconnected,NA
667,190,1/2/25 10:32,Talked to Customer,Carlton
668,190,1/5/25 4:40,Voicemail,NA
669,190,1/9/25 4:58,Voicemail,NA
670,191,1/2/25 10:40,Talked to Customer,Geoffrey
671,191,1/3/25 22:37,Talked to Customer,Phil
672,191,1/7/25 3:30,Voicemail,NA
673,191,1/7/25 18:23,Voicemail,NA
674,191,1/10/25 6:10,Voicemail,NA
675,192,1/2/25 10:40,Talked to Customer,Hillary
676,192,1/6/25 16:48,Talked to Customer,Geoffrey
677,192,1/7/25 7:36,Voicemail,NA
678,193,1/2/25 10:44,Disconnected,NA
679,193,1/4/25 2:22,Voicemail,NA
680,194,1/2/25 10:52,Talked to Customer,Carlton
681,194,1/4/25 9:46,Talked to Customer,Vivian
682,194,1/6/25 10:53,Talked to Customer,Geoffrey
683,194,1/9/25 1:01,Voicemail,NA
684,195,1/2/25 10:54,Talked to Customer,Phil
685,195,1/2/25 21:40,Voicemail,NA
686,195,1/4/25 22:03,Talked to Customer,Phil
687,195,1/8/25 21:18,Voicemail,NA
688,196,1/2/25 10:55,Talked to Customer,Phil
689,196,1/3/25 7:11,Voicemail,NA
690,196,1/5/25 13:32,Disconnected,NA
691,196,1/6/25 20:16,Disconnected,NA
692,196,1/7/25 1:48,Voicemail,NA
693,197,1/2/25 11:01,Talked to Customer,Vivian
694,197,1/3/25 12:46,Voicemail,NA
695,197,1/5/25 12:30,Talked to Customer,Carlton
696,197,1/8/25 22:30,Voicemail,NA
697,197,1/10/25 15:41,Voicemail,NA
698,198,1/2/25 11:05,Talked to Customer,Phil
699,198,1/4/25 0:40,Voicemail,NA
700,198,1/7/25 12:33,Talked to Customer,Vivian
701,199,1/2/25 11:12,Talked to Customer,Hillary
702,199,1/2/25 14:06,Talked to Customer,Phil
703,199,1/5/25 6:12,Voicemail,NA
704,199,1/5/25 15:07,Talked to Customer,Vivian
705,199,1/7/25 8:24,Talked to Customer,Phil
706,200,1/2/25 11:21,Talked to Customer,Geoffrey
707,200,1/6/25 17:59,Talked to Customer,Geoffrey
708,200,1/7/25 1:49,Voicemail,NA
709,200,1/9/25 0:49,Talked to Customer,Carlton
710,200,1/12/25 21:03,Voicemail,NA
711,201,1/2/25 11:29,Talked to Customer,Phil
712,201,1/3/25 9:41,Voicemail,NA
713,201,1/5/25 10:18,Talked to Customer,Carlton
714,201,1/6/25 13:40,Talked to Customer,Carlton
715,202,1/2/25 11:36,Talked to Customer,Geoffrey
716,202,1/6/25 12:17,Talked to Customer,Hillary
717,202,1/11/25 3:13,Voicemail,NA
718,202,1/14/25 17:57,Talked to Customer,Vivian
719,202,1/16/25 18:51,Voicemail,NA
720,203,1/2/25 11:39,Talked to Customer,Carlton
721,203,1/6/25 2:47,Voicemail,NA
722,203,1/8/25 9:00,Talked to Customer,Carlton
723,204,1/2/25 11:45,Talked to Customer,Phil
724,204,1/6/25 1:55,Voicemail,NA
725,205,1/2/25 11:47,Talked to Customer,Carlton
726,205,1/7/25 9:14,Talked to Customer,Carlton
727,205,1/11/25 0:46,Voicemail,NA
728,205,1/13/25 0:25,Voicemail,NA
729,205,1/14/25 6:20,Voicemail,NA
730,206,1/2/25 11:48,Talked to Customer,Hillary
731,206,1/4/25 19:12,Voicemail,NA
732,206,1/5/25 14:42,Talked to Customer,Vivian
733,206,1/6/25 16:21,Talked to Customer,Phil
734,207,1/2/25 11:53,Talked to Customer,Phil
735,207,1/7/25 4:51,Talked to Customer,Geoffrey
736,207,1/8/25 0:57,Voicemail,NA
737,207,1/12/25 20:46,Voicemail,NA
738,208,1/2/25 12:02,Talked to Customer,Carlton
739,208,1/3/25 11:08,Voicemail,NA
740,208,1/4/25 1:28,Disconnected,NA
741,208,1/5/25 6:20,Talked to Customer,Vivian
742,209,1/2/25 12:04,Talked to Customer,Carlton
743,209,1/4/25 22:18,Voicemail,NA
744,210,1/2/25 12:07,Talked to Customer,Phil
745,210,1/4/25 11:48,Talked to Customer,Carlton
746,210,1/4/25 13:46,Talked to Customer,Hillary
747,210,1/7/25 9:11,Talked to Customer,Phil
748,211,1/2/25 12:08,Disconnected,NA
749,211,1/4/25 5:40,Talked to Customer,Hillary
750,211,1/8/25 23:02,Voicemail,NA
751,211,1/11/25 14:24,Talked to Customer,Carlton
752,212,1/2/25 12:10,Talked to Customer,Carlton
753,212,1/2/25 21:45,Voicemail,NA
754,213,1/2/25 12:14,Disconnected,NA
755,213,1/7/25 6:25,Talked to Customer,Carlton
756,213,1/12/25 3:00,Voicemail,NA
757,214,1/2/25 12:17,Talked to Customer,Carlton
758,214,1/5/25 12:35,Talked to Customer,Vivian
759,214,1/10/25 8:52,Voicemail,NA
760,215,1/2/25 12:21,Talked to Customer,Geoffrey
761,215,1/2/25 20:33,Voicemail,NA
762,216,1/2/25 12:26,Disconnected,NA
763,216,1/3/25 5:10,Voicemail,NA
764,216,1/7/25 7:28,Voicemail,NA
765,217,1/2/25 12:27,Disconnected,NA
766,217,1/4/25 12:13,Disconnected,NA
767,217,1/5/25 18:39,Voicemail,NA
768,218,1/2/25 12:30,Talked to Customer,Phil
769,218,1/4/25 13:22,Talked to Customer,Geoffrey
770,219,1/2/25 12:32,Talked to Customer,Vivian
771,219,1/5/25 10:23,Talked to Customer,Phil
772,219,1/7/25 3:20,Voicemail,NA
773,219,1/11/25 20:19,Voicemail,NA
774,219,1/13/25 4:05,Voicemail,NA
775,220,1/2/25 12:35,Talked to Customer,Carlton
776,220,1/2/25 20:42,Voicemail,NA
777,220,1/3/25 21:01,Voicemail,NA
778,221,1/2/25 12:35,Talked to Customer,Hillary
779,221,1/4/25 23:16,Voicemail,NA
780,221,1/8/25 21:12,Voicemail,NA
781,221,1/10/25 14:26,Voicemail,NA
782,221,1/10/25 20:59,Talked to Customer,Vivian
783,222,1/2/25 12:36,Talked to Customer,Phil
784,222,1/3/25 9:30,Voicemail,NA
785,223,1/2/25 12:41,Talked to Customer,Phil
786,223,1/6/25 9:53,Talked to Customer,Geoffrey
787,224,1/2/25 12:43,Talked to Customer,Hillary
788,224,1/6/25 12:40,Talked to Customer,Carlton
789,225,1/2/25 12:44,Talked to Customer,Hillary
790,225,1/3/25 8:29,Voicemail,NA
791,225,1/4/25 7:51,Voicemail,NA
792,225,1/5/25 0:11,Voicemail,NA
793,226,1/2/25 12:44,Talked to Customer,Phil
794,226,1/5/25 3:30,Voicemail,NA
795,226,1/7/25 9:02,Talked to Customer,Geoffrey
796,227,1/2/25 12:49,Disconnected,NA
797,227,1/7/25 12:15,Talked to Customer,Phil
798,227,1/10/25 16:25,Voicemail,NA
799,228,1/2/25 12:54,Talked to Customer,Carlton
800,228,1/3/25 12:54,Talked to Customer,Vivian
801,229,1/2/25 12:58,Talked to Customer,Hillary
802,229,1/7/25 6:02,Voicemail,NA
803,230,1/2/25 12:59,Talked to Customer,Carlton
804,230,1/3/25 4:01,Voicemail,NA
805,231,1/2/25 13:02,Talked to Customer,Geoffrey
806,231,1/3/25 17:14,Voicemail,NA
807,231,1/6/25 23:21,Voicemail,NA
808,231,1/10/25 0:47,Talked to Customer,Hillary
809,231,1/12/25 19:06,Voicemail,NA
810,232,1/2/25 13:02,Talked to Customer,Vivian
811,232,1/4/25 14:09,Talked to Customer,Carlton
812,232,1/6/25 6:24,Talked to Customer,Carlton
813,233,1/2/25 13:06,Talked to Customer,Phil
814,233,1/5/25 0:00,Voicemail,NA
815,233,1/8/25 9:51,Talked to Customer,Phil
816,233,1/9/25 16:24,Talked to Customer,Carlton
817,234,1/2/25 13:10,Talked to Customer,Carlton
818,234,1/4/25 5:06,Voicemail,NA
819,234,1/8/25 11:54,Talked to Customer,Geoffrey
820,234,1/8/25 13:45,Talked to Customer,Hillary
821,234,1/11/25 8:24,Voicemail,NA
822,235,1/2/25 13:13,Talked to Customer,Hillary
823,235,1/4/25 3:22,Voicemail,NA
824,235,1/8/25 8:11,Talked to Customer,Carlton
825,235,1/9/25 4:59,Voicemail,NA
826,235,1/13/25 5:49,Voicemail,NA
827,236,1/2/25 13:17,Talked to Customer,Carlton
828,236,1/3/25 12:52,Voicemail,NA
829,236,1/6/25 7:31,Voicemail,NA
830,237,1/2/25 13:20,Talked to Customer,Vivian
831,237,1/4/25 6:08,Voicemail,NA
832,237,1/6/25 2:41,Voicemail,NA
833,237,1/6/25 11:24,Talked to Customer,Phil
834,237,1/7/25 12:03,Talked to Customer,Hillary
835,238,1/2/25 13:20,Talked to Customer,Geoffrey
836,238,1/4/25 18:23,Voicemail,NA
837,239,1/2/25 13:20,Disconnected,NA
838,239,1/6/25 10:32,Talked to Customer,Vivian
839,240,1/2/25 13:24,Talked to Customer,Carlton
840,240,1/4/25 9:55,Disconnected,NA
841,240,1/5/25 1:11,Voicemail,NA
842,240,1/9/25 16:21,Talked to Customer,Hillary
843,240,1/10/25 15:34,Voicemail,NA
844,241,1/2/25 13:25,Talked to Customer,Geoffrey
845,241,1/5/25 20:53,Voicemail,NA
846,241,1/8/25 4:12,Voicemail,NA
847,241,1/8/25 15:56,Talked to Customer,Geoffrey
848,241,1/10/25 8:06,Talked to Customer,Phil
849,242,1/2/25 13:29,Talked to Customer,Carlton
850,242,1/3/25 16:33,Voicemail,NA
851,242,1/6/25 14:07,Talked to Customer,Geoffrey
852,243,1/2/25 13:32,Talked to Customer,Hillary
853,243,1/6/25 2:43,Talked to Customer,Geoffrey
854,243,1/6/25 7:30,Voicemail,NA
855,243,1/8/25 6:48,Voicemail,NA
856,244,1/2/25 13:33,Talked to Customer,Hillary
857,244,1/6/25 16:32,Talked to Customer,Phil
858,245,1/2/25 13:37,Disconnected,NA
859,245,1/6/25 11:02,Talked to Customer,Hillary
860,245,1/9/25 2:35,Voicemail,NA
861,245,1/13/25 2:31,Voicemail,NA
862,245,1/13/25 17:12,Talked to Customer,Hillary
863,246,1/2/25 13:40,Talked to Customer,Carlton
864,246,1/4/25 17:10,Talked to Customer,Carlton
865,246,1/8/25 11:22,Talked to Customer,Phil
866,247,1/2/25 13:45,Disconnected,NA
867,247,1/3/25 10:11,Voicemail,NA
868,247,1/6/25 17:29,Talked to Customer,Vivian
869,248,1/2/25 13:50,Talked to Customer,Carlton
870,248,1/5/25 22:57,Voicemail,NA
871,249,1/2/25 13:52,Disconnected,NA
872,249,1/2/25 21:43,Voicemail,NA
873,250,1/2/25 13:56,Talked to Customer,Phil
874,250,1/2/25 21:19,Voicemail,NA
875,251,1/2/25 13:58,Talked to Customer,Vivian
876,251,1/3/25 17:08,Voicemail,NA
877,251,1/3/25 21:05,Talked to Customer,Carlton
878,252,1/2/25 13:58,Talked to Customer,Carlton
879,252,1/3/25 5:33,Voicemail,NA
880,253,1/2/25 13:59,Talked to Customer,Phil
881,253,1/3/25 21:41,Voicemail,NA
882,253,1/5/25 5:14,Voicemail,NA
883,253,1/7/25 20:53,Voicemail,NA
884,253,1/9/25 22:13,Voicemail,NA
885,254,1/2/25 14:02,Talked to Customer,Carlton
886,254,1/6/25 17:51,Talked to Customer,Geoffrey
887,254,1/8/25 6:22,Voicemail,NA
888,254,1/11/25 12:12,Talked to Customer,Geoffrey
889,254,1/14/25 16:05,Talked to Customer,Carlton
890,255,1/2/25 14:06,Disconnected,NA
891,255,1/4/25 18:44,Voicemail,NA
892,256,1/2/25 14:07,Talked to Customer,Geoffrey
893,256,1/6/25 18:47,Disconnected,NA
894,256,1/11/25 8:42,Talked to Customer,Phil
895,256,1/12/25 8:46,Voicemail,NA
896,256,1/14/25 0:10,Voicemail,NA
897,257,1/2/25 14:17,Talked to Customer,Hillary
898,257,1/7/25 8:09,Talked to Customer,Carlton
899,257,1/10/25 7:43,Voicemail,NA
900,258,1/2/25 14:21,Talked to Customer,Geoffrey
901,258,1/2/25 17:02,Talked to Customer,Vivian
902,259,1/2/25 14:29,Talked to Customer,Vivian
903,259,1/3/25 18:41,Voicemail,NA
904,259,1/6/25 17:52,Talked to Customer,Carlton
905,259,1/8/25 10:18,Talked to Customer,Hillary
906,260,1/2/25 14:33,Talked to Customer,Phil
907,260,1/5/25 8:34,Talked to Customer,Vivian
908,260,1/7/25 6:50,Talked to Customer,Geoffrey
909,261,1/2/25 14:41,Talked to Customer,Carlton
910,261,1/5/25 9:53,Talked to Customer,Phil
911,261,1/5/25 14:08,Talked to Customer,Geoffrey
912,261,1/6/25 5:28,Voicemail,NA
913,262,1/2/25 14:49,Talked to Customer,Carlton
914,262,1/6/25 16:47,Talked to Customer,Vivian
915,262,1/7/25 10:15,Talked to Customer,Carlton
916,262,1/10/25 9:20,Voicemail,NA
917,263,1/2/25 14:56,Talked to Customer,Hillary
918,263,1/4/25 10:13,Talked to Customer,Vivian
919,263,1/6/25 4:35,Voicemail,NA
920,263,1/10/25 14:38,Voicemail,NA
921,264,1/2/25 14:58,Talked to Customer,Hillary
922,264,1/3/25 10:46,Voicemail,NA
923,264,1/7/25 22:39,Voicemail,NA
924,264,1/11/25 22:31,Voicemail,NA
925,265,1/2/25 15:03,Talked to Customer,Geoffrey
926,265,1/7/25 5:11,Voicemail,NA
927,265,1/11/25 22:51,Voicemail,NA
928,265,1/14/25 5:14,Voicemail,NA
929,265,1/14/25 8:53,Voicemail,NA
930,266,1/2/25 15:05,Talked to Customer,Hillary
931,266,1/5/25 13:56,Talked to Customer,Carlton
932,266,1/10/25 13:34,Voicemail,NA
933,266,1/14/25 9:17,Talked to Customer,Geoffrey
934,266,1/15/25 2:12,Voicemail,NA
935,267,1/2/25 15:09,Talked to Customer,Vivian
936,267,1/4/25 8:56,Talked to Customer,Geoffrey
937,267,1/6/25 15:33,Talked to Customer,Carlton
938,267,1/9/25 23:38,Voicemail,NA
939,267,1/14/25 9:51,Talked to Customer,Geoffrey
940,268,1/2/25 15:15,Talked to Customer,Hillary
941,268,1/3/25 14:29,Voicemail,NA
942,268,1/4/25 3:23,Voicemail,NA
943,268,1/4/25 4:18,Voicemail,NA
944,269,1/2/25 15:24,Talked to Customer,Hillary
945,269,1/6/25 19:29,Voicemail,NA
946,269,1/9/25 18:33,Voicemail,NA
947,269,1/10/25 0:58,Voicemail,NA
948,269,1/10/25 18:35,Voicemail,NA
949,270,1/2/25 15:25,Talked to Customer,Carlton
950,270,1/5/25 8:29,Voicemail,NA
951,270,1/9/25 23:38,Voicemail,NA
952,271,1/2/25 15:28,Talked to Customer,Carlton
953,271,1/2/25 20:49,Talked to Customer,Hillary
954,272,1/2/25 15:36,Talked to Customer,Carlton
955,272,1/5/25 14:55,Talked to Customer,Carlton
956,272,1/6/25 9:45,Talked to Customer,Carlton
957,272,1/9/25 0:51,Voicemail,NA
958,272,1/11/25 11:45,Talked to Customer,Carlton
959,273,1/2/25 15:41,Talked to Customer,Carlton
960,273,1/3/25 22:36,Voicemail,NA
961,273,1/4/25 5:08,Voicemail,NA
962,273,1/8/25 14:06,Talked to Customer,Phil
963,274,1/2/25 15:41,Talked to Customer,Phil
964,274,1/6/25 8:09,Talked to Customer,Phil
965,274,1/9/25 14:10,Talked to Customer,Phil
966,274,1/10/25 15:04,Voicemail,NA
967,275,1/2/25 15:46,Talked to Customer,Hillary
968,275,1/4/25 9:12,Talked to Customer,Carlton
969,275,1/8/25 19:33,Talked to Customer,Phil
970,275,1/11/25 6:48,Voicemail,NA
971,276,1/2/25 15:54,Disconnected,NA
972,276,1/5/25 14:24,Talked to Customer,Hillary
973,277,1/2/25 15:58,Talked to Customer,Phil
974,277,1/6/25 0:52,Voicemail,NA
975,278,1/2/25 16:08,Talked to Customer,Hillary
976,278,1/6/25 17:05,Talked to Customer,Carlton
977,278,1/11/25 4:12,Voicemail,NA
978,278,1/12/25 13:38,Talked to Customer,Vivian
979,279,1/2/25 16:17,Talked to Customer,Phil
980,279,1/3/25 5:23,Voicemail,NA
981,279,1/5/25 16:38,Talked to Customer,Vivian
982,279,1/8/25 17:05,Talked to Customer,Phil
983,279,1/11/25 13:43,Talked to Customer,Phil
984,280,1/2/25 16:18,Talked to Customer,Geoffrey
985,280,1/7/25 3:40,Voicemail,NA
986,281,1/2/25 16:30,Talked to Customer,Phil
987,281,1/5/25 4:00,Voicemail,NA
988,281,1/9/25 6:04,Voicemail,NA
989,281,1/11/25 8:20,Talked to Customer,Vivian
990,281,1/14/25 23:25,Voicemail,NA
991,282,1/2/25 16:45,Talked to Customer,Geoffrey
992,282,1/7/25 9:29,Talked to Customer,Carlton
993,282,1/9/25 16:17,Talked to Customer,Vivian
994,282,1/11/25 21:42,Voicemail,NA
995,282,1/13/25 22:52,Voicemail,NA
996,283,1/2/25 16:59,Talked to Customer,Carlton
997,283,1/3/25 5:42,Voicemail,NA
998,283,1/4/25 13:21,Talked to Customer,Geoffrey
999,284,1/2/25 17:09,Talked to Customer,Hillary
1000,284,1/5/25 8:49,Voicemail,NA
1001,284,1/5/25 15:01,Talked to Customer,Geoffrey
1002,284,1/7/25 16:08,Talked to Customer,Phil
1003,285,1/2/25 17:13,Talked to Customer,Vivian
1004,285,1/6/25 16:23,Talked to Customer,Geoffrey
1005,285,1/10/25 6:56,Voicemail,NA
1006,285,1/13/25 0:13,Voicemail,NA
1007,285,1/15/25 9:21,Talked to Customer,Carlton
1008,286,1/2/25 17:14,Talked to Customer,Carlton
1009,286,1/6/25 1:52,Voicemail,NA
1010,286,1/7/25 13:35,Talked to Customer,Vivian
1011,286,1/11/25 12:24,Talked to Customer,Geoffrey
1012,286,1/11/25 14:58,Talked to Customer,Carlton
1013,287,1/2/25 17:15,Talked to Customer,Vivian
1014,287,1/4/25 0:39,Voicemail,NA
1015,287,1/4/25 15:30,Talked to Customer,Geoffrey
1016,287,1/6/25 7:55,Voicemail,NA
1017,287,1/11/25 3:05,Voicemail,NA
1018,288,1/2/25 17:26,Talked to Customer,Vivian
1019,288,1/4/25 5:06,Voicemail,NA
1020,288,1/8/25 13:35,Talked to Customer,Vivian
1021,288,1/9/25 7:50,Disconnected,NA
1022,289,1/2/25 17:34,Talked to Customer,Geoffrey
1023,289,1/6/25 6:27,Voicemail,NA
1024,289,1/7/25 19:55,Voicemail,NA
1025,289,1/11/25 6:52,Voicemail,NA
1026,290,1/2/25 17:46,Talked to Customer,Hillary
1027,290,1/3/25 14:49,Voicemail,NA
1028,290,1/3/25 16:40,Voicemail,NA
1029,290,1/6/25 2:45,Voicemail,NA
1030,291,1/2/25 17:49,Talked to Customer,Carlton
1031,291,1/6/25 13:00,Talked to Customer,Carlton
1032,291,1/9/25 14:59,Talked to Customer,Hillary
1033,292,1/2/25 17:51,Talked to Customer,Phil
1034,292,1/4/25 17:27,Talked to Customer,Geoffrey
1035,293,1/2/25 17:58,Talked to Customer,Phil
1036,293,1/7/25 9:56,Talked to Customer,Hillary
1037,293,1/9/25 8:43,Voicemail,NA
1038,293,1/10/25 16:40,Voicemail,NA
1039,293,1/11/25 6:19,Talked to Customer,Hillary
1040,294,1/2/25 18:12,Disconnected,NA
1041,294,1/3/25 6:23,Voicemail,NA
1042,295,1/2/25 18:27,Voicemail,NA
1043,295,1/5/25 20:16,Voicemail,NA
1044,296,1/2/25 18:32,Talked to Customer,Hillary
1045,296,1/5/25 8:12,Talked to Customer,Phil
1046,296,1/6/25 17:26,Talked to Customer,Phil
1047,297,1/2/25 18:41,Talked to Customer,Carlton
1048,297,1/3/25 22:11,Voicemail,NA
1049,297,1/8/25 21:42,Voicemail,NA
1050,297,1/12/25 17:44,Talked to Customer,Vivian
1051,298,1/2/25 18:55,Voicemail,NA
1052,298,1/3/25 16:32,Voicemail,NA
1053,299,1/2/25 19:02,Voicemail,NA
1054,299,1/4/25 7:40,Talked to Customer,Phil
1055,299,1/6/25 15:01,Talked to Customer,Hillary
1056,299,1/7/25 8:29,Talked to Customer,Vivian
1057,299,1/10/25 12:26,Voicemail,NA
1058,300,1/2/25 19:07,Voicemail,NA
1059,300,1/4/25 7:29,Talked to Customer,Hillary
1060,300,1/5/25 10:27,Talked to Customer,Carlton
1061,300,1/8/25 23:59,Talked to Customer,Phil
1062,301,1/2/25 19:09,Voicemail,NA
1063,301,1/7/25 7:15,Voicemail,NA
1064,301,1/10/25 2:52,Voicemail,NA
1065,301,1/11/25 17:56,Talked to Customer,Carlton
1066,302,1/2/25 19:16,Voicemail,NA
1067,302,1/6/25 8:06,Voicemail,NA
1068,302,1/6/25 18:24,Voicemail,NA
1069,303,1/2/25 19:32,Voicemail,NA
1070,303,1/6/25 4:30,Voicemail,NA
1071,303,1/8/25 12:58,Talked to Customer,Geoffrey
1072,303,1/9/25 2:18,Voicemail,NA
1073,303,1/12/25 10:32,Talked to Customer,Geoffrey
1074,304,1/2/25 19:40,Talked to Customer,Phil
1075,304,1/6/25 16:28,Talked to Customer,Carlton
1076,304,1/9/25 7:02,Voicemail,NA
1077,304,1/9/25 19:16,Voicemail,NA
1078,305,1/2/25 19:51,Talked to Customer,Phil
1079,305,1/6/25 9:30,Talked to Customer,Carlton
1080,305,1/9/25 10:23,Talked to Customer,Hillary
1081,305,1/12/25 10:04,Talked to Customer,Geoffrey
1082,305,1/16/25 12:07,Talked to Customer,Geoffrey
1083,306,1/2/25 19:54,Disconnected,NA
1084,306,1/5/25 3:43,Voicemail,NA
1085,307,1/2/25 20:17,Talked to Customer,Carlton
1086,307,1/4/25 9:37,Talked to Customer,Carlton
1087,307,1/7/25 1:11,Voicemail,NA
1088,307,1/8/25 16:47,Talked to Customer,Hillary
1089,308,1/2/25 20:43,Voicemail,NA
1090,308,1/3/25 21:14,Talked to Customer,Hillary
1091,309,1/2/25 20:43,Voicemail,NA
1092,309,1/2/25 23:53,Voicemail,NA
1093,310,1/2/25 21:03,Talked to Customer,Phil
1094,310,1/4/25 5:28,Talked to Customer,Phil
1095,311,1/2/25 21:05,Voicemail,NA
1096,311,1/5/25 4:30,Voicemail,NA
1097,311,1/9/25 6:56,Voicemail,NA
1098,311,1/9/25 22:17,Voicemail,NA
1099,312,1/2/25 21:33,Voicemail,NA
